pair_id,theta_deg,hxy,f_mean,f_std,f_slope,f_quad,f_spread,f_autoc1,f_switch
E00057,8.22553642448947,1.0,0.07972774441222019,1.0985043707918898,0.003951631801813544,0.00033328523189154455,1.590506247281179,0.12885884504359033,0.3701960527369486
E00058,148.53100576674322,1.0,0.5723565021123657,4.185729527546351,0.008356486051417446,0.0009191803223029699,5.08665317658518,0.19884070044298796,0.41092770304082893
E00059,60.43511638948263,0.6333421450360941,0.14651908254971693,1.531627270771304,0.00959547920761997,0.0006865461329284871,2.2109503878911365,0.18024755894919436,0.43057653247226707
E00060,138.29903445454644,0.6264017920367274,0.10406780418757497,0.7615796454113197,0.0030748527427445042,6.575252108388042e-05,0.7344216578310587,0.090202899039683,0.4186588726672833
E00061,37.86395586713231,0.9224397911398967,0.06876942022458027,1.184160127227012,9.998697304541833e-05,0.0002893399222435992,1.408814743591579,0.21720408800150076,0.399003627765034
E00062,163.2292196393751,1.0,0.13648955678658034,3.002816622692619,0.004034921196622175,0.001120996899670701,3.772041342568003,0.18573280092280872,0.3921149940107286
E00063,31.352802597931813,0.8282147543293751,0.10349552994714922,0.587166988700213,0.0027079504738674117,0.0001663585403988413,0.8949307067717265,0.12365630603188657,0.3768524787482133
E00064,84.6430659390577,0.2220252834804907,0.04947638583617539,1.6416993815054668,0.00012095647566738528,7.20950910417521e-07,2.527783658710802,0.03361627535762954,0.517907851225414
E00065,165.02558704205327,0.37964419600472565,0.03843136490840741,0.9574977867567959,1.7045409374046e-05,2.0028926492114675e-07,1.6215576839631494,-0.0031028102944295234,0.5249188668103426
E00066,87.07217543973765,0.2233688887485665,0.051516511312767924,1.3817386792871567,5.661175419499315e-05,3.291333209658524e-07,2.1455143296418324,0.02960147777102736,0.508817030264419
E00067,90.30958613778247,0.22310883316235355,0.05245306853877514,1.2753362843785767,9.757858829479998e-05,3.3709723910530796e-07,1.91311948631694,0.004621730001732546,0.49152539316116
E00068,32.339192441689455,0.475021409224222,0.06679253363885079,1.5574463356901052,0.0001995819126552104,2.0555275769596275e-06,2.3419277628272828,0.030676509655376348,0.5092671995025714
E00069,105.61277877422741,0.45222395638581697,0.04224237694822149,0.9693600837862878,2.26775616726637e-05,8.852063486167521e-08,1.7006910736905465,0.12296041299925914,0.4728426565040109
E00070,101.8650754077811,0.17957810043804046,0.0438328669647225,1.1907831575000818,2.2588119358484828e-05,3.3624854315628474e-07,1.9453705463718056,-0.0566461460693441,0.47853076342684686
E00071,134.80252944156337,0.8282113947481986,0.053941569547867683,1.5324445694641262,0.0002572486473249535,3.6827381358546243e-06,3.023553727690758,0.22754487989211303,0.45230125523012554
E00072,144.90558017463513,0.8101263592808654,0.047999921601171065,1.1660599109570864,1.8700379021351028e-05,9.116072644758396e-07,2.0795326523654873,0.24235132951830468,0.4695569724858428
E00073,134.36138220088426,0.3212317277649514,0.04394236762353528,1.2647667429574516,0.0001648852044404587,2.1789541856750407e-06,2.06973821277,0.016541843687628007,0.5243600787595373
E00074,105.91846301348228,0.23249793563954682,0.042332663396960714,1.0836735753816498,9.176590393026375e-06,9.219614350834755e-07,1.7400036506007304,0.013112211182934543,0.5028365871359071
E00075,140.04938015366048,0.419781724846424,0.1293104594507959,3.3393818706370304,0.0003793279328664082,3.976296092584462e-06,6.41863189143126,-0.040342618966815284,0.5265303301199934
E00076,138.74282207550937,0.28690192559315464,0.044336498000513695,1.1669607372533557,3.457834188582553e-05,1.3204571543385746e-07,1.914997552157856,-0.020199278809218388,0.5229434570649879
E00077,53.70689843302282,0.28459451063852714,0.04150687767623744,1.0592991117986021,3.1348767723729924e-05,9.19377319508984e-08,1.846814215744909,0.021942143633657346,0.5064580248263251
E00078,121.59902963036171,0.670947821781441,0.07494095131516917,1.6517612463305777,7.119488253745782e-05,7.127701031141705e-06,2.51217463388103,0.1898405329152937,0.46084396879796474
E00079,140.23393255299445,0.3388643068085871,0.039193631569108316,0.9863533781342015,2.6437281237658373e-05,3.2000309421045535e-07,1.7788896642217753,0.021466727623942205,0.5186946978530764
E00080,118.61850876214075,0.3794663217006051,0.04847453726923685,1.3224489663027734,3.483638228615841e-05,2.3669228867021437e-06,2.409624156109943,0.06908323151796125,0.5002121187398748
E00081,136.82661337876547,0.434081533950185,0.07232358461508703,2.4814513785525185,0.0006005866110719284,6.2369025746615045e-06,3.4030050106465755,0.012994014714345772,0.5184076978071563
E00082,137.40317781078647,0.32304573306444584,0.05198741324203096,1.1394687475264438,0.0001725455076457762,1.4829227305811975e-07,1.908303575276126,0.01534389560809649,0.5270887906408904
E00083,16.92785751289681,0.5366980810447872,0.08680549921052037,1.4419937352745147,0.00014194434838960609,4.519761951857166e-06,2.2733322832003817,0.0049248908595269335,0.5108239825028529
E00084,123.62885998601563,0.10194974426641484,0.0487615598100114,1.7800616505900089,0.0004707912154873489,6.422755222973995e-06,2.5084905506339954,-0.05081010280643488,0.5686277858423705
E00085,76.38417813163116,0.17080002347263507,0.039938147603167155,1.5090996641214742,0.00023366689839449177,4.631489722099717e-06,2.1741614165263785,0.0147104488448298,0.5204673451955235
E00086,85.45283205194355,0.1675980714892187,0.04598692702675945,2.2189400003680015,0.00017917163155000245,1.4976845706279099e-05,3.2940556657306983,0.0018519308746083006,0.5392730862160411
E00087,1.6091570396079418,0.5247211513707865,0.06631320451662724,1.365454916915935,0.00019639235251347657,4.0129726227655225e-06,2.105021319213664,-0.026075117039120736,0.5387781235575277
E00088,67.964976735615,0.0,0.07777755945192485,1.6453732037415865,0.0009779753758279368,1.6340471609596657e-05,2.5732624195712326,-0.08949468984123632,0.5527214232973524
E00089,100.22412367503279,0.25252938585303997,0.07055884814041391,1.4629175973985402,0.0006246304199525193,6.261708588588636e-06,2.2767483337225505,0.11212978174149152,0.5480459360811893
E00090,143.03232699857344,0.47287808401431436,0.0786658578903246,1.3771285162925908,0.0009855082814048876,1.808045052570783e-05,2.19746904988583,0.08884373466558457,0.5312712123116705
E00091,113.58388802283226,0.27866791603873353,0.040585661911656266,1.119490425179439,0.000635786585982987,2.2843201000255172e-06,1.8645736457208733,0.034758481813556945,0.4990261460598199
E00092,31.30052525610373,0.36528384797689306,0.04465349251610948,1.2051941274357305,9.224353697515976e-05,2.367781575878662e-06,2.2676338885239784,-0.02384386530238817,0.5256345885634588
E00093,124.75995610051194,0.8231910707931039,0.05148401943031767,1.6556409223083808,0.0008270461672658175,4.862737808646472e-06,3.3763380657460202,0.30905140266202663,0.4822119695158398
E00094,166.31669473134525,0.8463416894448355,0.071403375930543,1.9251994981047669,0.000762466071771158,3.715684732304351e-05,3.7269085964641633,0.1725193507017988,0.4678975855053549
