pair,window_idx,max_abs_corr,mean_abs_corr,corr_at_0ms,corr_at_10ms
H1-V1,8,0.002177729897362363,0.0010956366633107328,-5.199384210905639e-05,-0.0017908575035108043
H1-V1,9,0.002058845875171996,0.0007848845162261741,-0.0008494684966110169,-0.0005919795177422866
H1-V1,10,0.0013900012575638876,0.0004316969728578265,-4.4304603354261214e-05,0.00015719579592748243
H1-V1,11,0.0018616587972499503,0.0007620133881090496,0.0005579116914862228,0.0014337596462065192
H1-V1,12,0.0018602541203364986,0.000695601333413308,0.000857011743446863,0.0012047371530352093
H1-V1,13,0.0011713510711865184,0.0004645332945933711,0.00011216142391651197,-0.000525292865943243
H1-V1,14,0.0012910914131297453,0.0006103874690080745,-0.00014376450739233797,-0.0011208630706047442
H1-V1,15,0.0015752957968011435,0.0008348405569048153,-0.0008102354478370997,-0.0011263552056639432
H1-V1,16,0.0014195187846157932,0.0006175035472471194,-0.0013838680172550397,-0.0004294609194699635
H1-V1,17,0.0005249477870698615,0.00018506189799662,-0.0004112194271258836,0.0001687837913038461
H1-V1,18,0.0008357955238213395,0.0003671806982221749,-0.00043779826651333054,0.00037678487735206504
H1-V1,19,0.0007409208116053027,0.00021384054501236518,-8.079017179960379e-05,9.2052520465886e-05
H1-V1,20,0.0009008370557912286,0.0003966393258973511,0.00034431888622365905,0.00010122321022725627
H1-V1,21,0.0013888490027854415,0.000752777481413775,0.0006505851637914748,0.0010442812592235805
H1-V1,22,0.0014440092776920996,0.0007563019881673066,0.0011856582537423854,0.0008152513756185699
H1-V1,23,0.0022594702010874687,0.0012640128819969287,0.0013947256769913335,0.0015678376951330072
H1-V1,24,0.0018190042587798883,0.001061650687859246,0.0011541211623797545,0.0012749789679924386
H1-V1,25,0.0018139512133777977,0.0010794445908158827,0.0010382982405393547,0.001488584815653554
H1-V1,26,0.0025039935863036826,0.0012895371266113057,0.0014289760426955695,0.002270721811988229
H1-V1,27,0.0019028675178689568,0.0008211512905718021,0.0011704502223691456,0.0008624823421940833
H1-V1,28,0.0017516009397883152,0.000829960588130519,0.0011523985460163424,0.0005275888644343379
H1-V1,29,0.001404104737333967,0.0006439574898697161,0.0011879350259731936,0.0006994076613653506
H1-V1,30,0.0011042582658149006,0.0004605660552791658,0.0003909756475567466,0.00011913227610707992
H1-V1,31,0.0007801966590788308,0.000340998352786606,-0.0004605381466058445,-0.0005537772361302609
H1-V1,32,0.0011408177028243336,0.00040861159683115386,0.00016708838854693039,0.00023094565811956078
H1-V1,33,0.001027795262499494,0.00035559454910917467,-3.452455085854176e-05,0.0006092630478165736
H1-V1,34,0.0013854966685436093,0.0005829813792146533,-0.0002984851700625557,0.0003738786686130442
H1-V1,35,0.001854034122941937,0.0007109181567191408,0.0007049326759966007,0.00046882025908656205
H1-V1,36,0.0007995771590662149,0.00033222048427305963,-0.0002877010841290752,-0.00017822123191960348
H1-V1,37,0.0014027510625819067,0.0006119494484865822,-0.0009434038193827166,-0.0007994357337113907
H1-V1,38,0.0015253999331387256,0.0006686339179569046,-0.0007797289736217693,-0.0009608805911288417
H1-V1,39,0.0011463030484850547,0.000469640513753767,-0.0006146038685181633,-4.8923608967851927e-05
H1-V1,40,0.001004061410969042,0.0004955136222153819,-3.8186919417522866e-05,0.0009531989098923638
