dynamics,nominal_time,preparation_vertex,robust_tv_5pct,median_tv,minimum_tv,maximum_tv,optimized_legacy_scale
wave,0.22217054076787307,1,0.016756685673541737,0.017296071208522112,0.016680739569220303,0.018090069218347958,0.13044237640961015
wave,0.22217054076787307,2,0.01683266202355329,0.01728305710997933,0.016746965120194753,0.017947726834431854,0.13044237640961015
wave,0.22217054076787307,3,0.016854699577082403,0.017222670626373678,0.016764330143609778,0.01800212183674879,0.13044237640961015
wave,0.22217054076787307,4,0.016712161451114885,0.017270723661693903,0.016531344101432616,0.01784873108482181,0.13044237640961015
wave,0.22217054076787307,5,0.01683598120095036,0.017267617193476168,0.016737102822086732,0.018017604271585757,0.13044237640961015
wave,0.22217054076787307,6,0.01685875595868819,0.017251804325611665,0.016738902842205465,0.01827558347972583,0.13044237640961015
wave,0.22217054076787307,7,0.016790082932316975,0.01729845911192681,0.01670099707670128,0.017915099991440985,0.13044237640961015
wave,0.22217054076787307,8,0.01677951926305354,0.017270798059574866,0.016680632809413377,0.01809556849011682,0.13044237640961015
wave,0.22217054076787307,9,0.016772344728692296,0.017198810124848713,0.01667532190610316,0.017899806859143417,0.13044237640961015
wave,0.22217054076787307,10,0.016922685637796912,0.017295268785987177,0.016642864287969766,0.018107860206186044,0.13044237640961015
wave,0.22217054076787307,11,0.016732744790979078,0.017263180842926724,0.01660075017724613,0.018097794675876636,0.13044237640961015
wave,0.2714207172704789,0,0.024848067543141627,0.025529277452620056,0.024632424816197408,0.026831535726110613,0.13044237640961015
wave,0.2714207172704789,1,0.02479081158766338,0.02558677382335542,0.024680700363658613,0.026759097041488905,0.13044237640961015
wave,0.2714207172704789,2,0.024900962965298847,0.02556315356146731,0.02477567447841398,0.026542499649573385,0.13044237640961015
wave,0.2714207172704789,3,0.02493587054662282,0.02547403515355507,0.024804799392816858,0.026626699359421666,0.13044237640961015
wave,0.2714207172704789,4,0.02472571769307393,0.02554865651258839,0.024461278592870603,0.026400103253072134,0.13044237640961015
wave,0.2714207172704789,5,0.02490739175336001,0.02554452180825397,0.02475914640850857,0.02664779072692898,0.13044237640961015
wave,0.2714207172704789,6,0.024938162298662657,0.025521075886294334,0.0247625718953129,0.027027106242704407,0.13044237640961015
wave,0.2714207172704789,7,0.024839882774309634,0.02558961067193701,0.024708573312480463,0.026494057171343226,0.13044237640961015
wave,0.2714207172704789,8,0.024828321832073466,0.025548230766980897,0.024677595504248626,0.026765963127220925,0.13044237640961015
wave,0.2714207172704789,9,0.02481408247595497,0.02544228681012268,0.02466785811971783,0.026476219933812904,0.13044237640961015
wave,0.2714207172704789,10,0.025038562980259048,0.025584236211339668,0.024622899452900093,0.026779517394782456,0.13044237640961015
wave,0.2714207172704789,11,0.02475899719553071,0.02553798325906986,0.024562978293481606,0.02676473015251858,0.13044237640961015
wave,0.33158854233780644,0,0.036603865106289796,0.0375981315722117,0.03628757532864065,0.03950949579250279,0.13044237640961015
wave,0.33158854233780644,1,0.03651849510476458,0.03768725912973786,0.03636123876361164,0.03940818628868041,0.13044237640961015
wave,0.33158854233780644,2,0.03667609816988776,0.037642125740829695,0.036494541608639526,0.039075926284100816,0.13044237640961015
wave,0.33158854233780644,3,0.03673229206625191,0.03751132796828928,0.036544997595956245,0.03920813413647577,0.13044237640961015
wave,0.33158854233780644,4,0.036424341666068845,0.03762902596630326,0.03604154179925677,0.038875088113019915,0.13044237640961015
wave,0.33158854233780644,5,0.036688606681631854,0.03762392938873686,0.03646597985009056,0.03923523691193638,0.13044237640961015
wave,0.33158854233780644,6,0.03672751465486183,0.037589273498500955,0.03647264718354402,0.0397888059010871,0.13044237640961015
wave,0.33158854233780644,7,0.03659003847231267,0.037689153044824154,0.0363976780493648,0.03900418508899705,0.13044237640961015
wave,0.33158854233780644,8,0.03658195516340251,0.03762721383448106,0.036350185753809994,0.03941549451331446,0.13044237640961015
wave,0.33158854233780644,9,0.036553007707727764,0.03747239793039288,0.036331707527949626,0.038988438340589154,0.13044237640961015
wave,0.33158854233780644,10,0.03688820786699354,0.03767979095556401,0.036272235217888193,0.03942532204700752,0.13044237640961015
wave,0.33158854233780644,11,0.03647957161287204,0.037614357796039805,0.036189199104988815,0.03940372834928207,0.13044237640961015
wave,0.4050942113609618,0,0.05357492085576259,0.055007952670311486,0.053114299632256216,0.05779146633819768,0.13044237640961015
wave,0.4050942113609618,1,0.05345269482394167,0.05515044641631001,0.0532276812573803,0.057654860651941815,0.13044237640961015
wave,0.4050942113609618,2,0.05368194196236659,0.05506076037935607,0.0534083734175628,0.057139785810542,0.13044237640961015
wave,0.4050942113609618,3,0.05376019045308675,0.0548703569731218,0.05349872717346206,0.057351097470907185,0.13044237640961015
wave,0.4050942113609618,4,0.053313093409955235,0.055046872204458225,0.0527674946128643,0.05686528991373831,0.13044237640961015
wave,0.4050942113609618,5,0.05369244426306289,0.05505146060232976,0.05335751104456695,0.05738217481632162,0.13044237640961015
wave,0.4050942113609618,6,0.05373539696304737,0.0550082933208053,0.05337063001371812,0.05818098389153191,0.13044237640961015
wave,0.4050942113609618,7,0.05355012290641576,0.05514712943169787,0.05327089405992542,0.05703394256057144,0.13044237640961015
wave,0.4050942113609618,8,0.053557847242746114,0.055028680108428735,0.05319735070522113,0.05765938115740135,0.13044237640961015
wave,0.4050942113609618,9,0.05349971670567421,0.05483058995607206,0.05316127296574137,0.057033898345477396,0.13044237640961015
wave,0.4050942113609618,10,0.05399853899348692,0.05513024993262858,0.05308906846686288,0.05765175690477249,0.13044237640961015
wave,0.4050942113609618,11,0.05340745438152084,0.05503112821438548,0.05297892903985753,0.057620433327131175,0.13044237640961015
wave,0.49489442222940616,0,0.07767972600205247,0.07968968498615023,0.07699795794184425,0.0836942498979288,0.13044237640961015
wave,0.49489442222940616,1,0.07751176599237476,0.07992251118724998,0.07717434819121584,0.08352108096711383,0.13044237640961015
wave,0.49489442222940616,2,0.0778186792799052,0.07974130851293941,0.07740513520256223,0.08271234517313786,0.13044237640961015
wave,0.49489442222940616,3,0.07796972836531152,0.07949118524981118,0.07757184142439197,0.08305703337790873,0.13044237640961015
wave,0.49489442222940616,4,0.07728336037891347,0.07976040036085227,0.07652403074453104,0.08235638881281623,0.13044237640961015
wave,0.49489442222940616,5,0.07781686349607586,0.07978092736545866,0.0773122936455056,0.08308374261391664,0.13044237640961015
wave,0.49489442222940616,6,0.07784895518599909,0.07973510923615199,0.07733798734977146,0.08421684482325476,0.13044237640961015
wave,0.49489442222940616,7,0.07761484647682361,0.07990100864739477,0.07721500580385328,0.08255706392483543,0.13044237640961015
wave,0.49489442222940616,8,0.07766837821418675,0.07973734290254114,0.07709976864869016,0.08351412337627068,0.13044237640961015
wave,0.49489442222940616,9,0.07757366242720304,0.07944736025277768,0.07702792515428135,0.08260676866649877,0.13044237640961015
wave,0.49489442222940616,10,0.07829086082858566,0.07988189963335741,0.07705287855541477,0.08345592108661054,0.13044237640961015
wave,0.49489442222940616,11,0.07744929876249988,0.07972137765657211,0.07682049700326375,0.08341069353581937,0.13044237640961015
wave,0.6046013057825198,0,0.11102520721683658,0.1137047194015135,0.11002085130584147,0.119409401979362,0.13044237640961015
wave,0.6046013057825198,1,0.11080497162390646,0.11411241399825428,0.11029851298375505,0.11921364633630312,0.13044237640961015
wave,0.6046013057825198,2,0.11118919817522936,0.11377354960365707,0.11056201445911905,0.11798010214763065,0.13044237640961015
wave,0.6046013057825198,3,0.11147497099728586,0.11351778640437055,0.11087646417598115,0.11850003074099286,0.13044237640961015
wave,0.6046013057825198,4,0.11045990222606522,0.11388449912930379,0.10940516773521133,0.11750657454498625,0.13044237640961015
wave,0.6046013057825198,5,0.11108736355457514,0.11385747792068318,0.11039019886270604,0.1184998962475229,0.13044237640961015
wave,0.6046013057825198,6,0.1111316566678769,0.11386390366371915,0.11043921632159204,0.12006546463582657,0.13044237640961015
wave,0.6046013057825198,7,0.11091600101030154,0.11401057618858912,0.1103094636510587,0.117700286142917,0.13044237640961015
wave,0.6046013057825198,8,0.11103735228451472,0.11386116802439956,0.11012671784366702,0.11917441951739778,0.13044237640961015
wave,0.6046013057825198,9,0.1108797097212545,0.11342207786943315,0.10998237922068373,0.1178774155064463,0.13044237640961015
wave,0.6046013057825198,10,0.11186873107676289,0.11407840797713394,0.11025829822421598,0.118992232749176,0.13044237640961015
wave,0.6046013057825198,11,0.11072237187137259,0.11379346831961679,0.10980773059408189,0.11892660351096458,0.13044237640961015
wave,0.7386277204483875,0,0.15530238893915893,0.15870177980002603,0.1538341587659378,0.16658531011117217,0.13044237640961015
wave,0.7386277204483875,1,0.15501689902395746,0.15933736819639277,0.15427575690784465,0.16641511037868215,0.13044237640961015
wave,0.7386277204483875,2,0.15545950059654623,0.15881069521252156,0.15450652454858346,0.1646192872042022,0.13044237640961015
wave,0.7386277204483875,3,0.15577747939938158,0.1586166740858033,0.1551054819271847,0.16531181881155785,0.13044237640961015
wave,0.7386277204483875,4,0.15453256185641995,0.15906177441473723,0.15310166772796333,0.16393867311723267,0.13044237640961015
wave,0.7386277204483875,5,0.1551009699323142,0.15888895299159034,0.15446835347780735,0.16523436637094685,0.13044237640961015
wave,0.7386277204483875,6,0.15516844930031778,0.159018892671008,0.15427775664558102,0.1673105655046183,0.13044237640961015
wave,0.7386277204483875,7,0.155136261644214,0.159079154185645,0.1541919277798777,0.16401676298689452,0.13044237640961015
wave,0.7386277204483875,8,0.15537773061291074,0.15916531338462875,0.1538996695319931,0.16629765866455704,0.13044237640961015
wave,0.7386277204483875,9,0.15502853030072744,0.1583620809205653,0.15361086452863965,0.1644856869748216,0.13044237640961015
wave,0.7386277204483875,10,0.15617085075060305,0.1593392698693827,0.15418508948205006,0.16584119911153172,0.13044237640961015
wave,0.7386277204483875,11,0.15493434554706856,0.15885863577558684,0.15362183127173729,0.16574292908998045,0.13044237640961015
wave,0.9023647554129296,0,0.2102989143692299,0.21456410315686567,0.20818012515069592,0.2246726657547725,0.13044237640961015
wave,0.9023647554129296,1,0.20992668931783562,0.21530724381789243,0.2087369617222661,0.22463758968755201,0.13044237640961015
wave,0.9023647554129296,2,0.21026589731447495,0.21467295130518058,0.2089214452135639,0.22226140624908475,0.13044237640961015
wave,0.9023647554129296,3,0.21036946859321742,0.21466552753416626,0.21005413172802362,0.22293166869908082,0.13044237640961015
wave,0.9023647554129296,4,0.2093028652617252,0.21464481204501423,0.2074479243965888,0.22115850497623077,0.13044237640961015
wave,0.9023647554129296,5,0.209492778817002,0.21448752350167305,0.20927156334272887,0.22267931641494032,0.13044237640961015
wave,0.9023647554129296,6,0.2096363765461636,0.21510465556286937,0.20849358565636408,0.22554148910672941,0.13044237640961015
wave,0.9023647554129296,7,0.21007584363604725,0.21481517783320989,0.20856926550803004,0.22135547455326984,0.13044237640961015
wave,0.9023647554129296,8,0.21046209205922242,0.21517526908292917,0.208346707614553,0.2243476206599545,0.13044237640961015
wave,0.9023647554129296,9,0.20978490086693713,0.21386835453822772,0.2075363735324054,0.221906740736352,0.13044237640961015
wave,0.9023647554129296,10,0.21078979550732277,0.21525287552463446,0.20869095368608412,0.22333804270956795,0.13044237640961015
wave,0.9023647554129296,11,0.20997897690635786,0.21459768824364578,0.20795322869836763,0.2231782887692917,0.13044237640961015
wave,1.1023985822210063,0,0.2707989242987134,0.27581525296268994,0.2681112526456162,0.2878758839224842,0.13044237640961015
wave,1.1023985822210063,1,0.2700522854163159,0.27655941287379504,0.2686201150945751,0.28850537632040035,0.13044237640961015
wave,1.1023985822210063,2,0.2702631852286693,0.2761917868531666,0.26874740132894803,0.285248015994701,0.13044237640961015
wave,1.1023985822210063,3,0.27075118195570286,0.27643020319210965,0.2697494212851007,0.28555872814071576,0.13044237640961015
wave,1.1023985822210063,4,0.2695812108545992,0.27604544588255275,0.26766419643640604,0.28357450065841755,0.13044237640961015
wave,1.1023985822210063,5,0.27000523471008797,0.27602363323794443,0.26913844992951347,0.28519918255507454,0.13044237640961015
wave,1.1023985822210063,6,0.26969483445427983,0.27643128994151733,0.2681124072667787,0.2888319233266357,0.13044237640961015
wave,1.1023985822210063,7,0.2699325456435931,0.2757757246042,0.2684225832637258,0.2839528729846414,0.13044237640961015
wave,1.1023985822210063,8,0.27116075492776365,0.2764076891928259,0.26864898732503456,0.28752440897360493,0.13044237640961015
wave,1.1023985822210063,9,0.2701757576977897,0.27493820250691337,0.2666465659831127,0.2844271235464466,0.13044237640961015
wave,1.1023985822210063,10,0.2709618220931801,0.2764789876091214,0.26883062151869513,0.28643102280817784,0.13044237640961015
wave,1.1023985822210063,11,0.2698121860319093,0.27596176084565305,0.2677244854985281,0.2852209596245704,0.13044237640961015
wave,1.3467753774655815,0,0.3220564866327132,0.3280585988229838,0.3200568121159495,0.3410032153278727,0.13044237640961015
wave,1.3467753774655815,1,0.32191758727818137,0.3287793599630259,0.3202836251118772,0.34181257826582256,0.13044237640961015
wave,1.3467753774655815,2,0.3217319641785775,0.32833174140469945,0.3198055005694693,0.33883867408949636,0.13044237640961015
wave,1.3467753774655815,3,0.3220693936096967,0.3288315100590088,0.3206670222315009,0.33798608520992224,0.13044237640961015
wave,1.3467753774655815,4,0.32081219901539737,0.3284815440945552,0.3197392750512902,0.33615343619840665,0.13044237640961015
wave,1.3467753774655815,5,0.32218696818633336,0.32807183434266973,0.32042386124278827,0.33950486334972735,0.13044237640961015
wave,1.3467753774655815,6,0.32130307974867006,0.3287324689121641,0.31939991830846953,0.34277924397418386,0.13044237640961015
wave,1.3467753774655815,7,0.320988376093705,0.32719979370286967,0.3192851714173503,0.3373851248479682,0.13044237640961015
wave,1.3467753774655815,8,0.3226837599366315,0.32854231375780074,0.32136821369828317,0.3405393716886727,0.13044237640961015
wave,1.3467753774655815,9,0.3218530971259644,0.3278721660152364,0.31788605428516337,0.3369959199261637,0.13044237640961015
wave,1.3467753774655815,10,0.3215473425493984,0.3289559104765053,0.3208731496315966,0.3384988077104152,0.13044237640961015
wave,1.3467753774655815,11,0.3207191470520187,0.32840124144033667,0.3194379813485692,0.33877556479303134,0.13044237640961015
wave,1.645324972836305,0,0.3397558287277001,0.34562235904842853,0.3389069849342932,0.35931150245087534,0.13044237640961015
wave,1.645324972836305,1,0.33952819149554503,0.34557002537474774,0.33880570549125855,0.36071073346707194,0.13044237640961015
wave,1.645324972836305,2,0.3394052318799683,0.3460289277232202,0.337236257605624,0.35785200134104317,0.13044237640961015
wave,1.645324972836305,3,0.3401104865424073,0.34585910428624034,0.3385820209774601,0.353277371034471,0.13044237640961015
wave,1.645324972836305,4,0.33928458317015714,0.34619386278339737,0.33594101140804394,0.3545551337644948,0.13044237640961015
wave,1.645324972836305,5,0.34070574052693015,0.3457825458107264,0.33789807228058916,0.3585183320078305,0.13044237640961015
wave,1.645324972836305,6,0.33898690245707264,0.3468064402164956,0.33612216112942056,0.36091104053585743,0.13044237640961015
wave,1.645324972836305,7,0.34004105132152634,0.3443979538915216,0.3346076273467045,0.35778508158082467,0.13044237640961015
wave,1.645324972836305,8,0.34146948111615605,0.3461907215122726,0.34031765576138473,0.3561786974329818,0.13044237640961015
wave,1.645324972836305,9,0.3387986478024076,0.3464394969801654,0.3364246402183387,0.3564321382203873,0.13044237640961015
wave,1.645324972836305,10,0.33915251188897766,0.34663885703705144,0.33718832690336914,0.35461863473988997,0.13044237640961015
wave,1.645324972836305,11,0.33962976031245196,0.3461005887757965,0.3382765715258921,0.3583727108285976,0.13044237640961015
wave,2.010056251052876,0,0.3209691229554728,0.32660831209664387,0.3206634980343356,0.34247175485114595,0.13044237640961015
wave,2.010056251052876,1,0.32139200380363553,0.3271776396254705,0.3209380667003906,0.34146324577482456,0.13044237640961015
wave,2.010056251052876,2,0.3211307912029524,0.32554543652352674,0.32014773416278997,0.3364817368940588,0.13044237640961015
wave,2.010056251052876,3,0.3211186524507659,0.32650875093711074,0.32000756685346526,0.33534184277737894,0.13044237640961015
wave,2.010056251052876,4,0.3215469190648584,0.32678356792193813,0.3201432808542661,0.33651385270799855,0.13044237640961015
wave,2.010056251052876,5,0.320252592999778,0.3275659537502048,0.31856744970590833,0.3384016465608759,0.13044237640961015
wave,2.010056251052876,6,0.3198044540345907,0.32672934171599166,0.31699782061136383,0.3407410807923811,0.13044237640961015
wave,2.010056251052876,7,0.3201516358625275,0.3268702828766835,0.3173464125821915,0.33938169545156716,0.13044237640961015
wave,2.010056251052876,8,0.32194319735542654,0.32686551916921597,0.3206124559329313,0.3382392855003834,0.13044237640961015
wave,2.010056251052876,9,0.32056391964823855,0.3275499103922779,0.31991616093890834,0.33861420480776433,0.13044237640961015
wave,2.010056251052876,10,0.32008720726160567,0.32717751673777085,0.3170879638399899,0.3403016720914944,0.13044237640961015
wave,2.010056251052876,11,0.32203698347841647,0.32811577537812414,0.32124748425240834,0.3388248462437728,0.13044237640961015
wave,2.4556401921207085,0,0.2537489590403393,0.25949783400255155,0.25249154296029347,0.27458818967432475,0.13044237640961015
wave,2.4556401921207085,1,0.2529658592892365,0.2589363271033772,0.2522376598139571,0.27404638860654407,0.13044237640961015
wave,2.4556401921207085,2,0.25344641067947815,0.25845915950565634,0.2504508021412992,0.2668774118065159,0.13044237640961015
wave,2.4556401921207085,3,0.25277292435501036,0.25889913308089973,0.25175311016560253,0.26583367649773815,0.13044237640961015
wave,2.4556401921207085,4,0.253795006506755,0.26002298083346587,0.25272900813565163,0.2688511976501623,0.13044237640961015
wave,2.4556401921207085,5,0.25228779335108475,0.25908648107943966,0.25050314783228317,0.26825139196915526,0.13044237640961015
wave,2.4556401921207085,6,0.25323501204959503,0.2588700673635888,0.25055477225052714,0.26933995718294096,0.13044237640961015
wave,2.4556401921207085,7,0.25252995453891347,0.25926439746887453,0.251712296170812,0.26915145419245406,0.13044237640961015
wave,2.4556401921207085,8,0.2540501512352425,0.25940478633704506,0.25202474503433664,0.26869835651595897,0.13044237640961015
wave,2.4556401921207085,9,0.25376588560242197,0.25980267994080974,0.25184971149493307,0.27006622611790104,0.13044237640961015
wave,2.4556401921207085,10,0.25330793939351476,0.2588030547681175,0.2499183143975538,0.27067661674267696,0.13044237640961015
wave,2.4556401921207085,11,0.25370907796905406,0.2599370330759425,0.25231125331264564,0.2711715256960855,0.13044237640961015
wave,3.0,0,0.1478741384718509,0.15295933329198003,0.14670486521996415,0.16126753177921188,0.13044237640961015
wave,3.0,1,0.14796211482829455,0.1532530441201765,0.14721940812090628,0.16176748711595024,0.13044237640961015
wave,3.0,2,0.14825709943427268,0.15349847146572435,0.14772448208855504,0.16050414399616023,0.13044237640961015
wave,3.0,3,0.14848858843853605,0.15305062945120462,0.14799444471469603,0.16045398698393398,0.13044237640961015
wave,3.0,4,0.1484382580869591,0.15314505135548598,0.14818533999116903,0.16059122432163894,0.13044237640961015
wave,3.0,5,0.14804935112179232,0.15286302150711797,0.14731061682185562,0.15969719770797142,0.13044237640961015
wave,3.0,6,0.14828965260605415,0.15289713947388334,0.14789820991133334,0.1602100034528116,0.13044237640961015
wave,3.0,7,0.14822780974509378,0.1526645535311833,0.14741391174025326,0.16088270910216773,0.13044237640961015
wave,3.0,8,0.14814362925870658,0.15346394143764747,0.14713267759219348,0.16115266142462498,0.13044237640961015
wave,3.0,9,0.148456653242786,0.15376395754710484,0.14815908054921204,0.16055406708509884,0.13044237640961015
wave,3.0,10,0.14847531730688568,0.15317552743217633,0.14806713913424008,0.16009800386851536,0.13044237640961015
wave,3.0,11,0.14833895849990286,0.15279795671148597,0.14761385414852413,0.1613382495340679,0.13044237640961015
